npi,enumeration_type,practice_name,phone,fax,address_line_1,address_line_2,city,state,zip_code,country,primary_taxonomy,taxonomy_code,all_taxonomies,enumeration_date,last_updated,status,authorized_official_name,authorized_official_title,estimated_physician_count,physician_names_sample
1760800155,NPI-2,HENRY COUNTY MEMORIAL HOSPITAL,765-521-0890,765-521-1555,1000 N 16TH ST,,NEW CASTLE,IN,473624319,United States,Internal Medicine,207R00000X,"Internal Medicine, Sports Medicine; Allergy & Immunology; Anesthesiology; Family Medicine; Family Medicine, Sports Medicine; Internal Medicine, Cardiovascular Disease; Obstetrics & Gynecology; Orthopaedic Surgery; Pediatrics; Physical Medicine & Rehabilitation; Radiology, Body Imaging; Surgery; Internal Medicine",2014-04-02,2022-08-17,A,BRIAN RING,President/CEO,0,
1487078390,NPI-2,HENRY COUNTY MEMORIAL HOSPITAL,765-521-7385,,2200 FOREST RIDGE PKWY,SUITE 240,NEW CASTLE,IN,473622943,United States,Orthopaedic Surgery,207X00000X,Physical Medicine & Rehabilitation; Orthopaedic Surgery,2014-02-12,2022-08-17,A,BRIAN RING,President / CEO,0,
1497173306,NPI-2,HENRY COUNTY MEMORIAL HOSPITAL,765-521-7385,,1 MEMORIAL SQ,SUITE 2100,GREENFIELD,IN,461402835,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2014-03-29,2022-08-17,A,BRIAN RING,CEO/President,0,
1225680705,NPI-2,HOSPITAL MEDICINE OF INDIANA PC,765-747-3111,,2401 W UNIVERSITY AVE,,MUNCIE,IN,473033428,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-07-15,2019-07-15,A,MARC CRESCENZO,President,0,
1255506309,NPI-2,"I-SPINE, LLC",574-252-2663,574-252-5940,615 FULMER RD,,MISHAWAKA,IN,465446911,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2008-04-29,2022-08-30,A,MADHU RAO,CEO,0,
1962401927,NPI-2,"ILLIANA SURGERY & MEDICAL CENTER, LLC",219-738-2377,219-756-9701,8900 BROADWAY,SUITE A,MERRILLVILLE,IN,464107040,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2005-07-20,2020-08-22,A,VIJAY GUPTA,CEO,0,
1780684449,NPI-2,"ILLIANA SURGERY AND MEDICAL CENTER, LLC",219-641-3051,,6375 US HIGHWAY 6,STE 3,PORTAGE,IN,463685111,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2005-07-26,2020-08-22,A,VIJAY GUPTA,CEO,0,
1205041340,NPI-2,INDIANA BACK CENTER PC,317-846-4484,317-571-2344,13450 N MERIDIAN ST,STE 244,CARMEL,IN,460321546,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-05-11,2011-01-04,A,JOHN SHAY,Owner,0,
1316239262,NPI-2,INDIANA HEART HOSPITAL LLC,317-621-0370,317-621-0381,14540 PRAIRIE LAKES BLVD NORTH,SUITE 105,NOBLESVILLE,IN,460604370,United States,"Orthopaedic Surgery, Pediatric Orthopaedic Surgery",207XP3100X,"Orthopaedic Surgery, Pediatric Orthopaedic Surgery",2011-05-11,2011-05-11,A,THOMAS MALSTO,CEO,0,
1104032671,NPI-2,INDIANA HEART HOSPITAL LLC,317-621-9312,,8075 N SHADELAND AVE,SUITE 200,INDIANAPOLIS,IN,462502693,United States,Internal Medicine,207R00000X,"Internal Medicine, Cardiovascular Disease; Internal Medicine, Infectious Disease; Internal Medicine, Pulmonary Disease; Orthopaedic Surgery, Pediatric Orthopaedic Surgery; Orthopaedic Surgery, Sports Medicine; Thoracic Surgery (Cardiothoracic Vascular Surgery); Internal Medicine",2007-05-14,2014-07-10,A,HOLLY MILLARD,CFO,0,
1134903222,NPI-2,INDIANA JOINT REPLACEMENT INSTITUTE,239-445-2112,,3530 KRAFT RD STE 201,,NAPLES,FL,341055020,United States,Orthopaedic Surgery,207X00000X,Anesthesiology; Orthopaedic Surgery,2023-08-21,2023-08-21,A,ROBERT MENEGHINI,Owner,1,"COURTNEY BELL, MD"
1871222422,NPI-2,INDIANA JOINT REPLACEMENT INSTITUTE,317-620-0232,260-208-9561,14065 WESTINGHOUSE DR,,NOBLESVILLE,IN,460609450,United States,Orthopaedic Surgery,207X00000X,"Anesthesiology; Clinic/Center, Physical Therapy; Orthopaedic Surgery",2022-06-08,2026-01-13,A,ROBERT MENEGHINI,Owner,0,
1962706309,NPI-2,INDIANA ORTHOPAEDIC CENTER,317-588-2663,317-588-2727,1101 W JEFFERSON ST,SUITE K,FRANKLIN,IN,461312147,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-12-28,2010-12-28,A,BRETT FINK,President,0,
1649333881,NPI-2,INDIANA ORTHOPAEDIC CENTER,317-588-2663,317-392-1446,30 W RAMPART ST,SUITE 160,SHELBYVILLE,IN,461768846,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-12-19,2020-08-22,A,DONNA SANFORD,Billing Manager,0,
1023171261,NPI-2,INDIANA ORTHOPAEDIC CENTER,317-588-2663,317-355-1179,1400 N RITTER AVE,SUITE 351,INDIANAPOLIS,IN,46219,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-12-19,2020-08-22,A,DONNA SANFORD,Billing Manager,0,
1336309160,NPI-2,INDIANA ORTHOPAEDIC CENTER,317-588-2663,317-588-2727,150 W WASHINGTON ST,,SHELBYVILLE,IN,461761236,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-06-16,2008-06-16,A,DONNA SANFORD,Billing Manager,0,
1336450733,NPI-2,INDIANA ORTHOPAEDIC CENTER,317-588-2663,317-588-2727,11911 N MERIDIAN ST,,CARMEL,IN,460326904,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-06-30,2010-06-30,A,DONNA SANFORD,Business Office Manager,0,
1568525707,NPI-2,INDIANA ORTHOPAEDIC CENTER,317-588-2663,317-462-4696,1 MEMORIAL SQUARE,SUITE 115,GREENFIELD,IN,46140,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-12-19,2020-08-22,A,DONNA SANFORD,Billing Manager,0,
1700810660,NPI-2,INDIANA ORTHOPAEDIC CENTER PC,317-588-2663,317-588-2727,7930 N. SHADELAND AVE.,,INDIANAPOLIS,IN,46250,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-07-10,2020-08-22,A,DOUGLAS KUHN,President,0,
1144667635,NPI-2,"INDIANA SPINE GROUP, PC",317-228-7000,317-228-2321,1115 N. RONALD REAGAN PKWY.,SUITE 148,AVON,IN,461236913,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2013-05-24,2016-05-27,A,HARDEEP SIKAND,CEO,0,
1538346689,NPI-2,"INDIANA SPINE GROUP, PC",317-228-7000,317-577-0619,8040 CLEARVISTA PKWY,SUITE 450,INDIANAPOLIS,IN,462565630,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-01-30,2016-05-27,A,HARDEEP SIKAND,Chief Executive Officer,1,"LOUIS ANGELICCHIO, M.D."
1467639567,NPI-2,"INDIANA SPINE GROUP, PC",317-228-7000,317-228-2321,13914 SOUTHEASTERN PKWY,SUITE 201,FISHERS,IN,46037,United States,Neurological Surgery,207T00000X,"Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Neurological Surgery",2008-01-31,2018-07-18,A,HARDEEP SIKAND,Chief Executive Officer,0,
1609960046,NPI-2,"INDIANA SPINE GROUP, PC",317-228-7000,317-228-2321,13225 N MERIDIAN ST,,CARMEL,IN,460325480,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Chiropractor; Anesthesiology; Anesthesiology, Pain Medicine; Neurological Surgery; Orthopaedic Surgery; Physical Therapist, Orthopedic; Durable Medical Equipment & Medical Supplies; Physician Assistant; Nurse Practitioner; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2006-10-02,2023-08-30,A,HARDEEP SIKAND,Chief Executive Officer,3,"BARRETT BOODY, M.D.; CHRISTINA HAJEWSKI, M.D.; ERIK GERLACH, MD"
1861679094,NPI-2,"INDIANA SPINE GROUP, PC",765-450-0111,765-553-5504,821 N DIXON RD,,KOKOMO,IN,469011754,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-01-30,2016-05-27,A,HARDEEP SIKAND,CEO,0,
1275014755,NPI-2,"INDIANA SPINE GROUP, PC",317-228-7000,317-228-2321,1 MEMORIAL SQ STE 2000,,GREENFIELD,IN,461402835,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2018-08-23,2018-08-23,A,HARDEEP SIKAND,CEO,0,
1295000917,NPI-2,"INDIANA SPINE GROUP, PC",317-228-7000,317-228-2321,112 HOSPITAL LN,"BLDG. 2, SUTE 301",DANVILLE,IN,461221977,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2012-03-13,2017-03-29,A,HARDEEP SIKAND,Chief Executive Officer,0,
1508220633,NPI-2,"INDIANA SPINE GROUP, PC",317-893-1960,317-851-9728,747 E. COUNTY LINE RD.,SUITE L,GREENWOOD,IN,461431082,United States,"Anesthesiology, Pain Medicine",207LP2900X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Anesthesiology, Pain Medicine",2016-04-05,2016-04-05,A,HARDEEP SIKAND,CEO,0,
1487984100,NPI-2,"INDIANA SPINE SPECIALTY, LLC",317-228-7000,317-228-9029,13225 N MERIDIAN ST,,CARMEL,IN,460325480,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2009-12-31,2011-09-23,A,RICK SASSO,Owner,3,"BARRETT BOODY, M.D.; CHRISTINA HAJEWSKI, M.D.; ERIK GERLACH, MD"
1013130764,NPI-2,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,765-675-8500,765-675-8520,1000 S MAIN ST,,TIPTON,IN,460729753,United States,"Emergency Medicine, Emergency Medical Services",207PE0004X,"Family Medicine; Orthopaedic Surgery; Radiology, Diagnostic Radiology; Internal Medicine; Obstetrics & Gynecology; Emergency Medicine, Emergency Medical Services",2007-04-11,2013-07-25,A,CAROLYN SPRINGER,"Interim CFO, VP Finance",0,
1801345343,NPI-2,"INDIANA XPRESS ORTHO CARE, LLC",219-440-1006,219-627-9802,875 JOLIET ST,,DYER,IN,463111920,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2016-09-26,2016-11-11,A,SHELLY PORTER,Director,0,
1316982200,NPI-2,BOONE COUNTY COMPREHENSIVE SPECIALTY CARE,515-433-8700,515-432-6962,1015 UNION ST,SUITE 120,BOONE,IA,500364821,United States,Surgery,208600000X,"Family Medicine; Orthopaedic Surgery; Surgery; Surgery, Surgery of the Hand; Urology; Podiatrist; Podiatrist, Foot & Ankle Surgery",2006-06-17,2024-05-23,A,MIKAELA KIENITZ,CEO,0,
1780755728,NPI-2,BUENA VISTA REGIONAL MEDICAL CENTER,712-732-4030,712-213-1233,1525 W 5TH ST,,STORM LAKE,IA,505883027,United States,"Radiology, Diagnostic Radiology",2085R0202X,"Internal Medicine, Cardiovascular Disease; Internal Medicine, Endocrinology, Diabetes & Metabolism; Orthopaedic Surgery; Radiology, Diagnostic Radiology; Surgery; Urology; Hospitalist; Podiatrist; Physician Assistant; Nurse Practitioner; Nurse Practitioner, Psych/Mental Health; Nurse Anesthetist, Certified Registered",2006-11-13,2024-12-10,A,KRISTA KETCHAM,CFO,1,"SETH HARRER, MD"
1467686139,NPI-2,CAPITAL ORTHOPAEDICS AND SPORTS MEDICINE LLP,515-440-2676,515-440-2677,1601 NW 114TH ST,SUITE 142,DES MOINES,IA,503257007,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Podiatrist, Foot & Ankle Surgery; Orthopaedic Surgery, Sports Medicine",2009-05-11,2009-05-11,A,WILLIAM JACOBSON,PARTNER,0,
1407093008,NPI-2,CAPITAL ORTHOPAEDICS AND SPORTS MEDICINE LLP,515-440-2676,515-440-2677,1601 NW 114TH ST,SUITE 142,DES MOINES,IA,503257007,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-01-19,2009-01-19,A,WILLIAM JACOBSON,PARTNER,0,
1932432457,NPI-2,CAPITAL ORTHOPAEDICS AND SPORTS MEDICINE PC,515-440-2676,515-440-2677,12499 UNIVERSITY AVE,SUITE 210,CLIVE,IA,503258281,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Sports Medicine; Physical Medicine & Rehabilitation; Surgery, Surgery of the Hand; Podiatrist, Foot & Ankle Surgery; Orthopaedic Surgery",2009-09-16,2013-01-22,A,WILLIAM JACOBSON,SHAREHOLDER,2,"BRIAN CRITES, M.D.; MARK FISH, D.O."
1619030467,NPI-2,"CEDAR VALLEY HAND SURGERY, PLC",319-364-2697,319-364-2312,1953 1ST AVE SE,SUITE C4,CEDAR RAPIDS,IA,524025328,United States,"Orthopaedic Surgery, Hand Surgery",207XS0106X,"Orthopaedic Surgery, Hand Surgery",2006-12-19,2010-02-22,A,JAMES JOHNS,OWNER,0,
1497794242,NPI-2,CEDAR VALLEY MEDICAL SPECIALISTS PC,319-235-5390,319-233-1630,4150 KIMBALL AVE,,WATERLOO,IA,507042758,United States,Orthopaedic Surgery,207X00000X,"Surgery; Pain Medicine, Interventional Pain Medicine; Optometrist; Ophthalmology; Allergy & Immunology, Allergy; Anesthesiology; Internal Medicine, Cardiovascular Disease; Otolaryngology, Facial Plastic Surgery; Family Medicine; Psychiatry & Neurology, Neurology; Internal Medicine, Gastroenterology; Nurse Practitioner, Psych/Mental Health; Internal Medicine, Nephrology; Radiology, Diagnostic Radiology; Orthopaedic Surgery",2006-06-06,2026-02-05,A,VINAY KANTAMNENI,CEO,0,
1386898104,NPI-2,CENTRAL IOWA HEALTHCARE,641-754-5151,641-844-6208,405 E MAIN ST,FIRST FLOOR,MARSHALLTOWN,IA,501581928,United States,"Clinic/Center, Rural Health",261QR1300X,"Anesthesiology, Pain Medicine; Family Medicine; Internal Medicine; Orthopaedic Surgery; Surgery; Podiatrist; Physician Assistant; Nurse Practitioner; Nurse Anesthetist, Certified Registered; Clinic/Center, Rural Health",2008-11-06,2017-04-05,A,DAWNETT WILLIS,Acting CEO,0,
1548461189,NPI-2,CENTRAL IOWA ORTHOPAEDICS GROUP LLP,515-222-3151,515-226-2561,1601 NW 114TH ST,SUITE 142,DES MOINES,IA,503257007,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-05-30,2009-03-11,A,SCOTT NEFF,PARTNER,0,
1194672592,NPI-2,"CHILDSERVE SPECIALTY HOSPITAL, INC.",515-727-8750,,5406 MERLE HAY RD,,JOHNSTON,IA,501311209,United States,"Physical Medicine & Rehabilitation, Pediatric Rehabilitation Medicine",2081P0010X,"Family Medicine; Physical Medicine & Rehabilitation; Dietitian, Registered; Psychiatry & Neurology, Neurology; Social Worker, Clinical; Community/Behavioral Health; Behavior Analyst; Counselor, Mental Health; Psychologist; Pediatrics, Pediatric Pulmonology; Orthopaedic Surgery; Otolaryngology; Clinical Neuropsychologist; Psychiatry & Neurology, Child & Adolescent Psychiatry; Physical Medicine & Rehabilitation, Pediatric Rehabilitation Medicine",2026-03-13,2026-03-20,A,PAIGE JAEGER,COO,0,
1851856132,NPI-2,CLARKE COUNTY PUBLIC HOSPITAL,641-342-2128,641-342-3179,"800 S FILLMORE ST STE A, B & C",,OSCEOLA,IA,502131619,United States,"Clinic/Center, Rural Health",261QR1300X,"Social Worker; Dietitian, Registered; Registered Nurse, Wound Care; Emergency Medicine; Family Medicine; Internal Medicine, Gastroenterology; Internal Medicine, Hematology & Oncology; Orthopaedic Surgery; Otolaryngology; Psychiatry & Neurology, Psychiatry; Surgery; Hospitalist; Clinic/Center, Rural Health; Physician Assistant; Nurse Practitioner",2019-01-31,2025-02-03,A,SUSAN DANIELS,CFO,0,
1023045804,NPI-2,CLARKE COUNTY PUBLIC HOSPITAL,641-342-2184,641-342-5318,800 S FILLMORE ST,,OSCEOLA,IA,502131694,United States,Emergency Medicine,207P00000X,"Social Worker; Dietitian, Registered; Registered Nurse, Wound Care; Emergency Medicine; Family Medicine; Internal Medicine, Gastroenterology; Internal Medicine, Hematology & Oncology; Orthopaedic Surgery; Otolaryngology; Psychiatry & Neurology, Psychiatry; Surgery; Hospitalist; Physician Assistant; Nurse Practitioner; Nurse Anesthetist, Certified Registered",2006-06-27,2025-02-03,A,SUSAN DANIELS,CFO,0,
1588701205,NPI-2,CNOS PC,605-217-2667,605-217-2900,5708 SUNNYBROOK CT,,SIOUX CITY,IA,511064254,United States,Orthopaedic Surgery,207X00000X,"Psychiatry & Neurology, Neurology; Podiatrist; Internal Medicine, Rheumatology; Neurological Surgery; Durable Medical Equipment & Medical Supplies; Physical Medicine & Rehabilitation; Plastic Surgery; Orthopaedic Surgery",2007-01-31,2026-01-14,A,RYAN MEIS,Physician/Owner,0,
1891057550,NPI-2,"CNOS, PC",605-217-2667,605-217-2900,2735 OUTER DRIVE N,,SIOUX CITY,IA,511041590,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Durable Medical Equipment & Medical Supplies,2012-06-08,2026-01-14,A,RYAN MEIS,Owner/Board Member,0,
1760782049,NPI-2,"CNOS, PC",605-217-2667,605-217-2900,211 HIGHLAND AVE,,SAC CITY,IA,505832424,United States,Orthopaedic Surgery,207X00000X,Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery,2010-11-02,2012-03-29,A,QUENTIN DURWARD,Owner/Board of Director,0,
1972384519,NPI-2,COSM LLP,515-440-2676,515-440-2677,12499 UNIVERSITY AVE STE 210,,CLIVE,IA,503258288,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Sports Medicine; Physical Medicine & Rehabilitation; Surgery, Surgery of the Hand; Podiatrist, Foot & Ankle Surgery; Orthopaedic Surgery",2023-10-10,2023-10-10,A,WILLIAM JACOBSON,President,1,"ROSS DOEHRMANN, DO"
1942409172,NPI-2,"DAVID S. TEARSE M.D., LLC",319-366-5633,319-366-2142,112 14TH ST SE,,CEDAR RAPIDS,IA,524034025,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-07-17,2016-05-23,A,DAVID TEARSE,Owner,0,
1255405221,NPI-2,DES MOINES ORTHOPAEDIC SURGEONS PC,515-224-1414,515-224-5140,6001 WESTOWN PKWY,,WEST DES MOINES,IA,502667719,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Podiatrist, Foot & Ankle Surgery; Durable Medical Equipment & Medical Supplies; Physician Assistant",2006-11-20,2024-06-19,A,NICHOLAS HONKAMP,President,11,"CHRISTOPHER DICKINSON, DO; BARRON BREMNER, D.O.; MATTHEW DEWALL, M.D.; CHRISTOPHER DICKINSON, DO; THOMAS DULANEY, MD; JOHN GAFFEY, M.D.; LEA GUNNELL, MD; BRIAN HANDAL, DO; NICHOLAS HONKAMP, M.D.; MITCHELL HUGHES, MD"
1457320145,NPI-2,DUBUQUE ORTHOPAEDIC SURGEONS PC,563-557-5999,,1500 DELHI ST STE 4200,,DUBUQUE,IA,52001,United States,Orthopaedic Surgery,207X00000X,Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery,2006-03-15,2026-03-02,A,STEPHEN PIEROTTI,MD,0,
1245745074,NPI-2,GRAND VIEW UNIVERSITY,972-367-4845,,1200 GRANDVIEW AVE,,DES MOINES,IA,503161529,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2017-12-01,2017-12-01,A,MOUZON BASS,Agent,0,
1578646196,NPI-2,GREAT RIVER ORTHOPAEDIC SURGERY & SPORTS MEDICINE PC,319-752-1700,,1225 S GEAR AVE,STE 256,WEST BURLINGTON,IA,526551691,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-10-24,2020-08-22,A,GREGORY HILL,President,3,"ROBERT FOSTER, MD; JERRY JOCHIMS, M.D.; ROBERT FOSTER, MD"
1134433923,NPI-2,GREENE COUNTY MEDICAL CENTER,515-386-2114,515-386-3695,1000 W LINCOLN WAY,,JEFFERSON,IA,501291645,United States,Orthopaedic Surgery,207X00000X,"Podiatrist, Foot & Ankle Surgery; Social Worker, Clinical; Internal Medicine, Gastroenterology; Internal Medicine, Hematology & Oncology; Pediatrics; Surgery; Orthopaedic Surgery",2010-08-04,2022-01-12,A,CHAD BUTTERFIELD,CEO,0,
1437663242,NPI-2,GRINNELL REGIONAL MEDICAL CENTER,641-236-7511,641-236-2995,210 4TH AVE,,GRINNELL,IA,501121898,United States,Family Medicine,207Q00000X,"Anesthesiology, Pain Medicine; Family Medicine; Internal Medicine; Internal Medicine, Hematology & Oncology; Internal Medicine, Rheumatology; Orthopaedic Surgery; Otolaryngology; Preventive Medicine, Occupational Medicine; Physician Assistant; Nurse Practitioner; Nurse Anesthetist, Certified Registered",2017-12-01,2024-06-24,A,DAVID-PAUL CAVAZOS,RURAL PRESIDENT,0,
1194086470,NPI-2,GRINNELL REGIONAL MEDICAL CENTER,641-236-2010,,210 4TH AVE,,GRINNELL,IA,501121898,United States,Orthopaedic Surgery,207X00000X,Physician Assistant; Orthopaedic Surgery,2012-06-04,2015-01-22,A,TODD LINDEN,President & CEO,0,
1114012085,NPI-2,GRUNDY COUNTY MEMORIAL HOSPITAL,319-824-5421,319-824-6291,201 E J AVE,,GRUNDY CENTER,IA,506382096,United States,Emergency Medicine,207P00000X,"Orthopaedic Surgery; Physician Assistant; Nurse Anesthetist, Certified Registered; Emergency Medicine",2006-10-04,2013-03-07,A,LISA ZINKULA,CFO,0,
1952363608,NPI-2,"IOWA LAKES ORTHOPAEDICS , P.C.",712-336-5311,712-336-0020,2309 23RD ST.,,SPIRIT LAKE,IA,513600273,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-04-06,2010-09-14,A,GREGORY SHELL,Clinic Administrator,0,
1043452774,NPI-2,"IOWA LAKES ORTHOPAEDICS, PC",712-336-5311,712-336-0020,HWY. 71 N,,WINDOM,MN,56101,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-03-26,2009-03-31,A,JAMES DONOHUE,owner/surgeon,0,
1942442678,NPI-2,"IOWA LAKES ORTHOPAEDICS, PC",712-336-5311,712-336-0020,600 9TH AVE N,,SIBLEY,IA,512491012,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-03-26,2009-03-26,A,JAMES DONOHUE,Owner/surgeon,0,
1538301254,NPI-2,"IOWA LAKES ORTHOPAEDICS, PC",712-336-5311,712-336-0020,515 10TH ST,,WORTHINGTON,MN,561872342,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-03-26,2009-03-26,A,JAMES DONOHUE,owner/surgeon,0,
1760624498,NPI-2,"IOWA LAKES ORTHOPAEDICS, PC",712-336-5311,712-336-0020,2309 23RD ST.,,SPIRIT LAKE,IA,51360,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-03-26,2009-03-26,A,JAMES DONOHUE,owner/surgeon,0,
1538398276,NPI-2,"IOWA LAKES ORTHOPAEDICS, PC",712-336-5311,712-336-0020,1200 1ST AVE E,SUITE C,SPENCER,IA,513014342,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-07-02,2009-07-02,A,JAMES DONOHUE,owner/surgeon,4,"PHILIP DEFFER, M.D.; JOHN FOLLOWS, M.D.; STEPHEN FRUSHOUR, M.D.; JASON HOUGH, D.O."
1639655087,NPI-2,"IOWA ORTHOPAEDIC CENTER, P.C.",515-247-8400,515-248-8888,1121 JORDAN CREEK PKWY STE 180,,WEST DES MOINES,IA,502665816,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery; Orthopaedic Surgery, Pediatric Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery, Orthopaedic Trauma",2018-07-18,2024-05-17,A,JAMIE MCDONALD,CEO,0,
